Season_Year,Player,PPG
2015,Josh McRoberts,6.15555284
2015,Derrick Favors,16.0405405
2015,Dante Cunningham,5.15151515
2015,Al-Farouq Aminu,5.56756757
2015,Jordan Hill,12.0142857
2015,Gordon Hayward,19.25
2015,Greivis Vasquez,9.45121951
2015,Omer Asik,7.32894737
2015,John Wall,17.556962
2015,Klay Thompson,21.6623377
2015,Kemba Walker,19.9661851
2015,Paul George,21.1931774
2015,Isaiah Thomas,16.4328358
2015,Anthony Morrow,10.6756757
2015,MarShon Brooks,8.19728052
2015,Alonzo Gee,8.42530101
2015,Danny Green,11.6790123
2015,Derrick Williams,8.33783784
2015,James Johnson,7.91428571
2015,Iman Shumpert,8
2015,Tiago Splitter,9.27906815
2015,Kawhi Leonard,16.515625
2015,Tristan Thompson,8.45121951
2015,Patrick Patterson,8
2015,Avery Bradley,13.9090909
2015,Markieff Morris,15.3414634
2015,Kevin Seraphin,6.58227848
2015,Norris Cole,7.64
2015,Alec Burks,9.95693881
2015,Trevor Booker,7.17721519
2015,Ed Davis,8.30379747
2015,Ian Mahinmi,5.68195352
2015,Robin Lopez,9.4001701
2015,Ekpe Udoh,4.13173302
2015,Bismack Biyombo,5.36007897
2015,Enes Kanter,15.5066667
2015,Nikola Vucevic,19.2972973
2015,Quincy Pondexter,7.17333333
2015,Shelvin Mack,6.65258375
2015,Damian Lillard,20.9756098
2015,Jeremy Lin,11.2432432
2015,Kenneth Faried,12.6133333
2015,Harrison Barnes,10.0853659
2015,Kyle Singler,6
2015,Jimmy Butler,20.0153846
2015,Michael Kidd-Gilchrist,8.51826456
2015,Lance Stephenson,9.48209791
2015,Kosta Koufos,5.17283951
2015,Maurice Harkless,7.42820222
2015,Tyler Zeller,10.1585366
2015,Marcus Morris,10.4320988
2015,E'Twaun Moore,9.41228937
2015,Brian Roberts,6.66666667
2015,Jonas Valanciunas,12.0375
2015,P.J. Tucker,9.14102564
2015,Terrence Ross,9.84146341
2015,Lavoy Allen,4.69295151
2015,Jae Crowder,7.65853659
2015,Austin Rivers,6.97368421
2015,Reggie Jackson,14.5064935
2015,Thomas Robinson,4.64131455
2015,Will Barton,12.5593805
2015,Pablo Prigioni,4.08955224
2015,Draymond Green,11.6582278
2015,Festus Ezeli,2.44871795
2015,Lance Thomas,3.30380775
2015,Kent Bazemore,5.2
2015,Kyrie Irving,21.7066667
2015,Bradley Beal,15.2698413
2015,Michael Carter-Williams,14.6363636
2015,Dion Waiters,11.75
2015,Victor Oladipo,17.9444444
2015,Andre Drummond,13.7804878
2015,Gerald Henderson,12.1125
2015,Khris Middleton,13.3544304
2015,Jared Sullinger,11.7832833
2015,Terrence Jones,12.1184211
2015,Trey Burke,12.8026316
2015,Patty Mills,9.95046838
2015,Tim Hardaway Jr.,11.4857143
2015,Ricky Rubio,11.5962608
2015,John Henson,7.01492537
2015,Timofey Mozgov,9.69135802
2015,Mike Scott,7.77941176
2015,Ben McLemore,12.1463415
2015,Jeremy Lamb,11.799713
2015,Miles Plumlee,4.02739726
2015,Evan Fournier,14.9093469
2015,Mirza Teletovic,9.09897864
2015,Kelly Olynyk,9.54961495
2015,Alan Anderson,7.36486486
2015,Giannis Antetokounmpo,12.7160494
2015,Mason Plumlee,8.74390244
2015,Cody Zeller,9.24672201
2015,Kentavious Caldwell-Pope,12.7195122
2015,Hollis Thompson,8.81690141
2015,Nick Calathes,4.88732394
2015,Tony Snell,6.04166667
2015,Cory Joseph,6.7721519
2015,Matt Dellavedova,4.76119403
2015,Steven Adams,7.67142857
2015,Ish Smith,9.49895294
2015,Garrett Temple,7.24450717
2015,Anthony Davis,24.3529412
2015,Andrew Wiggins,16.9146341
2015,Robert Covington,13.4714286
2015,Donatas Motiejunas,12.0422535
2015,Nikola Mirotic,10.1585366
2015,Zach LaVine,10.1038961
2015,Dennis Schroder,9.97402597
2015,Nerlens Noel,9.92
2015,Elfrid Payton,8.91463415
2015,Solomon Hill,8.8902439
2015,Gorgui Dieng,9.7260274
2015,Bojan Bogdanovic,8.97435897
2015,Rudy Gobert,8.36585366
2015,Henry Sims,8.02739726
2015,Brandan Wright,7.25333333
2015,Marcus Smart,7.80597015
2015,Anthony Tolliver,6.34210526
2015,Shane Larkin,6.18421053
2015,Aron Baynes,6.58571429
2015,Otto Porter,6.01351351
2015,Alexis Ajinca,6.51470588
2015,Joe Ingles,5.01265823
2015,Dante Exum,4.79268293
2015,JaKarr Sampson,5.21621622
2015,Pero Antic,5.65079365
2015,Nik Stauskas,4.36986301
2015,Joey Dorsey,2.66666667
2015,C.J. McCollum,21.6740432
2015,Karl-Anthony Towns,23.1184479
2015,Jordan Clarkson,15.2201198
2015,Rodney Hood,12.8110413
2015,Tobias Harris,17.8029939
2015,Jabari Parker,14.3050987
2015,D'Angelo Russell,16.6432834
2015,Devin Booker,22.2736161
2015,Hassan Whiteside,14.6102742
2015,Kristaps Porzingis,17.6066808
2015,Gary Harris,13.3669482
2015,Julius Randle,16.3187714
2015,Shabazz Muhammad,10.2109131
2015,Isaiah Canaan,10.987013
2015,Allen Crabbe,11.3892692
2015,Nikola Jokic,17.0275799
2015,Doug McDermott,8.75882078
2015,Jerami Grant,9.84408826
2015,Aaron Gordon,13.9939704
2015,Alex Len,8.90713026
2015,Patrick Beverley,8.74466762
2015,Langston Galloway,8.07836579
2015,Frank Kaminsky,10.0618159
2015,Stanley Johnson,7.02145809
2015,JaMychal Green,8.1459263
2015,Clint Capela,12.8076768
2015,Justise Winslow,8.93035559
2015,T.J. McConnell,6.42611308
2015,Trey Lyles,7.43178795
2015,Mario Hezonja,6.83895123
2015,Raulzinho Neto,5.4845679
2015,Jerian Grant,6.00245264
2015,Dwight Powell,8.19239877
2015,Kyle Anderson,5.93533174
2015,Andre Roberson,5.71094033
2015,Noah Vonleh,5.48139429
2015,Rashad Vaughn,3.1
2015,Justin Anderson,5.43757576
2015,Chris Johnson,2.92857143
2015,Mike Muscala,5.49330357
2015,Myles Turner,13.1494714
2015,Dario Saric,12.1817426
2015,Tyler Johnson,12.0980033
2015,T.J. Warren,17.9268676
2015,Sean Kilpatrick,13.1285714
2015,Seth Curry,11.0235159
2015,Buddy Hield,15.9784129
2015,Jamal Murray,15.8249485
2015,Malcolm Brogdon,14.1347762
2015,Jon Leuer,10.2266667
2015,Marquese Chriss,8.73109488
2015,Brandon Ingram,16.8859114
2015,Rondae Hollis-Jefferson,9.61612023
2015,Jusuf Nurkic,13.3795764
2015,Norman Powell,9.60748988
2015,Justin Holiday,9.63722296
2015,Willie Cauley-Stein,10.0123981
2015,Willy Hernangomez,7.70569923
2015,Troy Daniels,8.56130739
2015,Isaiah Whitehead,7.43835616
2015,Montrezl Harrell,13.8257039
2015,Ian Clark,6.99114504
2015,Jaylen Brown,13.622874
2015,Sam Dekker,5.34806974
2015,"Kelly Oubre, Jr.",12.9899222
2015,Rodney McGruder,5.7774309
2015,Kyle O'Quinn,6.71066908
2015,Jonathon Simmons,10.0671683
2015,Domantas Sabonis,12.5358275
2015,Tim Frazier,5.12524989
2015,"Larry Nance, Jr.",8.80960996
2015,Timothe Luwawu-Cabarrot,6.44927536
2015,Tyler Ulis,5.02716848
2015,Justin Hamilton,6.90625
2015,Bobby Portis,10.0516055
2015,Spencer Dinwiddie,14.3280269
2015,James Ennis,6.7752107
2015,Andrew Harrison,5.90277778
2015,Mindaugas Kuzminskas,6.25
2015,Terry Rozier,10.9381415
2015,Alex Abrines,5.33862745
2015,Nemanja Bjelica,8.53529067
2015,Meyers Leonard,5.63568897
2015,Malcolm Delaney,5.35616438
2015,Dewayne Dedmon,8.62394772
2015,Tarik Black,4.62291484
2015,Joffrey Lauvergne,5.35714286
2015,Willie Reed,5.26760563
2015,Dorian Finney-Smith,7.12548542
2015,Taurean Prince,10.6260141
2015,Luke Babbitt,4.76470588
2015,Cristiano Felicio,4.39393939
2015,Juancho Hernangomez,5.37396313
2015,Davis Bertans,8.46564866
2015,Kris Dunn,5.53506787
2015,Denzel Valentine,7.63704716
2015,Patrick McCaw,3.99468742
2015,Lucas Nogueira,4.43859649
2015,Thon Maker,4.62648286
2015,Salah Mejri,3.21300247
2015,Tyus Jones,5.72125271
2015,Semaj Christon,2.859375
2015,Jakob Poeltl,5.27501496
2015,Tomas Satoransky,7.16250722
2015,DeAndre Liggins,2.09649611
2015,James McAdoo,2.82692308
2015,Cole Aldrich,1.69354839
2015,Donovan Mitchell,22.7314834
2015,Joel Embiid,24.4775084
2015,Ben Simmons,16.3842569
2015,Kyle Kuzma,15.8784188
2015,Jayson Tatum,17.6911904
2015,Dennis Smith,15.1884058
2015,Josh Richardson,14.396717
2015,Lauri Markkanen,14.9655882
2015,Josh Jackson,12.3309222
2015,Bogdan Bogdanovic,13.6822695
2015,Dillon Brooks,13.5646509
2015,Caris LeVert,12.084507
2015,Joe Harris,13.0024301
2015,De'Aaron Fox,16.6502986
2015,Yogi Ferrell,8.06750258
2015,John Collins,14.9877049
2015,Reggie Bullock,11.2718894
2015,Fred VanVleet,12.4047779
2015,Dejounte Murray,9.49158249
2015,Shabazz Napier,9.51206564
2015,Darius Miller,7.99284199
2015,Pascal Siakam,15.6822016
2015,Jarrett Allen,10.0455688
2015,Jarell Martin,7.73972603
2015,Luke Kennard,11.0532362
2015,Delon Wright,7.88475151
2015,David Nwaba,6.56428571
2015,Bryn Forbes,9.98413505
2015,Emmanuel Mudiay,10.2506833
2015,Dragan Bender,6.47560976
2015,Skal Labissiere,7.23712121
2015,Josh Hart,8.60038149
2015,Bam Adebayo,10.573318
2015,Frank Ntilikina,6.09952767
2015,Justin Jackson,6.46591904
2015,Isaiah Taylor,6.64179104
2015,Pat Connaughton,5.88427415
2015,Ogugua Anunoby,7.84736911
2015,Malik Monk,8.62743021
2015,Quincy Acy,5.87142857
2015,Maxi Kleber,7.09105937
2015,Deyonta Davis,5.80645161
2015,Royce O'Neale,5.5013882
2015,Daniel Theis,6.72226292
2015,Zach Collins,5.53679654
2015,Sindarius Thornwell,2.41588185
2015,Treveon Graham,4.37575758
2015,Kevon Looney,5.14772727
2015,Jordan Bell,3.9379515
2015,Cheick Diallo,5.46574519
2015,Cedi Osman,9.32908896
2015,Wesley Iwundu,4.81602442
2015,Malik Beasley,8.55469872
2015,Semi Ojeleye,3.04576137
2015,Terrance Ferguson,4.65312151
2015,Josh Huestis,2.30434783
2015,Brandon Paul,2.296875
2015,Abdel Nader,4.42173787
2015,Eric Moreland,2.13432836
2015,Trae Young,24.3783951
2015,Luka Doncic,25.015255
2015,Collin Sexton,18.7366792
2015,Deandre Ayton,16.3239437
2015,Kevin Knox,9.64307692
2015,Marvin Bagley III,14.8870968
2015,Shai Gilgeous-Alexander,14.9278746
2015,Monte Morris,9.70957234
2015,"Jaren Jackson, Jr.",15.5635209
2015,Damyean Dotson,8.67936644
2015,Thomas Bryant,10.5277778
2015,Kevin Huerter,10.9538095
2015,Landry Shamet,9.21112969
2015,Jonathan Isaac,9.6
2015,Allonzo Trier,10.859375
2015,DeAndre' Bembry,7.08437323
2015,Mikal Bridges,8.73922486
2015,Jalen Brunson,8.73155491
2015,Derrick White,10.5727612
2015,Miles Bridges,10.2158654
2015,Richaun Holmes,8.17142857
2015,Josh Okogie,8.14973845
2015,Ryan Arcidiacono,5.60802469
2015,Jake Layman,7.61971831
2015,Rodions Kurucs,8.47619048
2015,Ivica Zubac,8.58804143
2015,Wayne Selden,6.85333333
2015,Quinn Cook,6.87837838
2015,Frank Jackson,7.20144485
2015,Mitchell Robinson,8.510308
2015,Jahlil Okafor,8.20338983
2015,Shaquille Harrison,6.49315068
2015,Lonzo Ball,10.8595069
2015,Ante Zizic,7.77966102
2015,"Wendell Carter, Jr.",10.3409091
2015,Torrey Craig,5.58218391
2015,Boban Marjanovic,7.27586207
2015,Derrick Jones,7.7539548
2015,Harry Giles,7.03448276
2015,Sterling Brown,5.76458886
2015,Alfonzo McKinnie,4.68055556
2015,"Bruce Brown, Jr.",6.61230196
2015,Mohamed Bamba,5.78380233
2015,Cameron Payne,6.25
2015,Georges Niang,4.96122239
2015,Chandler Hutchison,5.20454545
2015,T.J. Leaf,3.87931034
2015,Tyrone Wallace,3.51612903
2015,Markelle Fultz,10.120614
2015,Damian Jones,5.49015152
2015,John Holland,0
2015,Zach Lofton,0
2015,Ja Morant,17.8059701
2015,Devonte' Graham,18.1746032
2015,Kendrick Nunn,15.2835821
2015,Duncan Robinson,13.4657534
2015,Coby White,13.2153846
2015,Eric Paschall,13.95
2015,Christian Wood,13.0645161
2015,R.J. Barrett,14.3392857
2015,De'Andre Hunter,12.3492063
2015,Tyler Herro,13.5090909
2015,Darius Garland,12.3389831
2015,"Troy Brown, Jr.",10.3768116
2015,P.J. Washington,12.2413793
2015,Furkan Korkmaz,9.77777778
2015,Brandon Clarke,12.0689655
2015,Danuel House,10.5079365
2015,Aaron Holiday,9.5
2015,Damion Lee,12.6734694
2015,Donte DiVincenzo,9.24242424
2015,Cam Reddish,10.5172414
2015,Jarrett Culver,9.20634921
2015,Anfernee Simons,8.27142857
2015,Terence Davis,7.54166667
2015,"Gary Trent, Jr.",8.86885246
2015,"Michael Porter, Jr.",9.30909091
2015,Cameron Johnson,8.84210526
2015,Svi Mykhailiuk,9
2015,Jordan Poole,8.8245614
2015,"Kevin Porter, Jr.",9.96
2015,Brad Wanamaker,6.85915493
2015,Jaxson Hayes,7.375
2015,De'Anthony Melton,7.58333333
2015,Chris Boucher,6.62903226
2015,Nicolo Melli,6.58333333
2015,Lonnie Walker,6.37704918
2015,Omari Spellman,7.55102041
2015,Alex Caruso,5.453125
2015,Darius Bazley,5.60655738
2015,Isaac Bonga,5
2015,Jerome Robinson,5.06349206
2015,Matisse Thybulle,4.69230769
2015,Jevon Carter,4.94827586
2015,Tony Bradley,4.9137931
2015,Bruno Fernando,4.28571429
2015,Cody Martin,4.95833333
2015,Grant Williams,3.43478261
2015,Dwayne Bacon,5.74358974
2015,Elie Okobo,3.98181818
2015,Goga Bitadze,3.18518519
2015,Nassir Little,3.58333333
2016,Vince Carter,16.5394541
2016,Tim Duncan,19.2201492
2016,Glenn Robinson,16.307483
2016,Dirk Nowitzki,18.2933333
2016,Paul Pierce,20.580449
2016,Andre Miller,13.0841886
2016,Jason Terry,5.86111111
2016,Mike Miller,11.2987199
2016,Hedo Turkoglu,11.0503399
2016,Pau Gasol,16.4861111
2016,Richard Jefferson,5.54054054
2016,Tony Parker,11.9027778
2016,Joe Johnson,12.2469136
2016,Tyson Chandler,8.64466891
2016,Caron Butler,12.5227054
2016,Amar'e Stoudemire,21.5635556
2016,Drew Gooden,12.1208455
2016,Jamal Crawford,14.1772152
2016,Maybyner Nene,11.4850334
2016,Carlos Boozer,16.1210535
2016,Zach Randolph,15.2941176
2016,Rasual Butler,9.09249288
2016,Manu Ginobili,13.2416943
2016,Mike Dunleavy,11.0569287
2016,Carmelo Anthony,21.8472222
2016,LeBron James,25.2631579
2016,Dwyane Wade,19.0405405
2016,Kirk Hinrich,11.0743389
2016,Tayshaun Prince,2.87012987
2016,Udonis Haslem,8.5738913
2016,Leandro Barbosa,6.36764706
2016,Chris Kaman,11.2631054
2016,Steve Blake,6.59559478
2016,Boris Diaw,6.38157895
2016,Kyle Korver,9.2375
2016,David West,7.1025641
2016,Chris Andersen,5.57711731
2016,Dwight Howard,13.7464789
2016,Mo Williams,13.3464444
2016,J.R. Smith,12.4025974
2016,Andre Iguodala,12.2339774
2016,Josh Smith,15.2084843
2016,Jameer Nelson,11.3390352
2016,Matt Bonner,5.97360884
2016,Tony Allen,8.14966571
2016,Al Jefferson,16.3058534
2016,Beno Udrih,8.73852362
2016,Trevor Ariza,12.654321
2016,Nick Collison,6.39927835
2016,Zaza Pachulia,8.55263158
2016,Devin Harris,10.3790413
2016,James Jones,5.75430984
2016,Chris Paul,19.5405405
2016,Luol Deng,12.3108108
2016,Raymond Felton,9.5375
2016,Deron Williams,16.2121088
2016,Andrew Bogut,5.35714286
2016,Marvin Williams,11.7037037
2016,Jarrett Jack,10.3794378
2016,Shaun Livingston,6.25641026
2016,Monta Ellis,13.8395062
2016,Rudy Gay,17.2
2016,Gerald Green,8.92753623
2016,Randy Foye,5.85185185
2016,Matt Barnes,9.97368421
2016,Channing Frye,6.07142857
2016,Jose Calderon,7.55555556
2016,Paul Millsap,17.0987654
2016,Anderson Varejao,7.96225904
2016,Rajon Rondo,11.9305556
2016,Kendrick Perkins,5.80365499
2016,Jordan Farmar,7.35772952
2016,Thabo Sefolosha,6.4
2016,Kevin Durant,28.1805556
2016,LaMarcus Aldridge,17.9864865
2016,Lou Williams,16.3096965
2016,David Lee,15.9504794
2016,Luis Scola,8.73684211
2016,Jeff Green,11.7375
2016,Al Horford,15.2317073
2016,Kyle Lowry,21.2207792
2016,Brandon Bass,10.1168552
2016,Thaddeus Young,15.0958904
2016,Nick Young,10.2694061
2016,Joakim Noah,9.41915192
2016,Corey Brewer,7.19512195
2016,Rodney Stuckey,13.0216506
2016,Jared Dudley,7.87654321
2016,Jason Smith,7.18421053
2016,Spencer Hawes,5.96491228
2016,Glen Davis,7.45930196
2016,Arron Afflalo,12.8028169
2016,Amir Johnson,7.30379747
2016,Sergio Rodriguez,4.91470588
2016,O.J. Mayo,14.4232136
2016,Derrick Rose,19.4438112
2016,Russell Westbrook,23.475
2016,Eric Gordon,16.6282574
2016,Wilson Chandler,13.8664852
2016,Michael Beasley,13.4357086
2016,Brook Lopez,20.5616438
2016,Ramon Sessions,9.87804878
2016,Marc Gasol,15.0174328
2016,Jason Thompson,9.37726564
2016,Kevin Love,16.025974
2016,Mike Conley,15.2881478
2016,Aaron Brooks,11.2564603
2016,D.J. Augustin,10.0103066
2016,Mario Chalmers,8.69963417
2016,C.J. Watson,6.4621461
2016,C.J. Miles,10.1815906
2016,Courtney Lee,9.63291139
2016,Carl Landry,11.1782587
2016,J.J. Barea,10.9189189
2016,Brandon Rush,4.23611111
2016,Marreese Speights,7.11111111
2016,Luc Mbah a Moute,3.08
2016,Roy Hibbert,5.9382716
2016,JaVale McGee,8.30537606
2016,George Hill,12.0810811
2016,Nicolas Batum,14.9428571
2016,Darrell Arthur,7.52857143
2016,J.J. Redick,16.3466667
2016,Marcin Gortat,13.4933333
2016,Tyreke Evans,15.5847132
2016,Stephen Curry,30.0632911
2016,Brandon Jennings,14.9354342
2016,Danilo Gallinari,17.5871142
2016,Darren Collison,13.9864865
2016,Ersan Ilyasova,10.3648649
2016,Wesley Matthews,12.525641
2016,James Harden,28.9756098
2016,Jonas Jerebko,4.35897436
2016,Taj Gibson,8.5890411
2016,J.J. Hickson,10.6513292
2016,DeMar DeRozan,23.4615385
2016,Goran Dragic,14.1388889
2016,Jerryd Bayless,8.67225227
2016,Jrue Holiday,15.9896315
2016,Ty Lawson,13.024185
2016,Wayne Ellington,7.71052632
2016,Ryan Anderson,12.2570931
2016,Serge Ibaka,12.6025641
2016,DeAndre Jordan,12.7272727
2016,Jeff Teague,15.6835443
2016,DeMarre Carroll,9.43424653
2016,Blake Griffin,21.8514845
2016,DeMarcus Cousins,26.8923077
2016,Marco Belinelli,10.3471456
2016,Jodie Meeks,9.76655057
2016,Tyler Hansbrough,7.73029187
2016,Greg Monroe,15.3164557
2016,Wesley Johnson,6.8625
2016,Evan Turner,10.5432099
2016,Eric Bledsoe,14.5446803
2016,Josh McRoberts,6.15555284
2016,Derrick Favors,10.7727451
2016,Dante Cunningham,6.05
2016,Al-Farouq Aminu,10.2317073
2016,Jordan Hill,8.83561644
2016,Gordon Hayward,19.725
2016,Greivis Vasquez,9.08755958
2016,Omer Asik,5.84350809
2016,John Wall,19.8831169
2016,Klay Thompson,22.1375
2016,Kemba Walker,20.8518519
2016,Paul George,23.1358025
2016,Isaiah Thomas,22.2317073
2016,Anthony Morrow,5.58823529
2016,MarShon Brooks,8.19728052
2016,Alonzo Gee,4.45205479
2016,Danny Green,7.24050633
2016,Derrick Williams,9.325
2016,James Johnson,10.1666965
2016,Iman Shumpert,7.83841768
2016,Tiago Splitter,9.27906815
2016,Kawhi Leonard,21.1527778
2016,Tristan Thompson,7.84146341
2016,Patrick Patterson,6.87341772
2016,Avery Bradley,15.1973684
2016,Markieff Morris,11.1604903
2016,Kevin Seraphin,7.88540973
2016,Norris Cole,6.60348616
2016,Alec Burks,9.95693881
2016,Trevor Booker,5.86075949
2016,Ed Davis,6.49382716
2016,Ian Mahinmi,9.29577465
2016,Robin Lopez,10.2682927
2016,Ekpe Udoh,4.13173302
2016,Bismack Biyombo,5.53658537
2016,Enes Kanter,12.6585366
2016,Nikola Vucevic,15.4933056
2016,Quincy Pondexter,5.92121351
2016,Shelvin Mack,6.65258375
2016,Damian Lillard,25.0533333
2016,Jeremy Lin,11.7179487
2016,Kenneth Faried,11.868446
2016,Harrison Barnes,13.9728792
2016,Kyle Singler,3.39705882
2016,Jimmy Butler,18.057898
2016,Michael Kidd-Gilchrist,8.51826456
2016,Lance Stephenson,8.30434783
2016,Kosta Koufos,6.78205128
2016,Maurice Harkless,6.38461538
2016,Tyler Zeller,6.79052575
2016,Marcus Morris,14.1375
2016,E'Twaun Moore,9.41228937
2016,Brian Roberts,7.72827635
2016,Jonas Valanciunas,11.985114
2016,P.J. Tucker,7.95121951
2016,Terrence Ross,9.8630137
2016,Lavoy Allen,5.41772152
2016,Jae Crowder,14.2191781
2016,Austin Rivers,9.52429627
2016,Reggie Jackson,18.8481013
2016,Thomas Robinson,4.32394366
2016,Will Barton,14.3658537
2016,Pablo Prigioni,3.80759663
2016,Draymond Green,13.962963
2016,Festus Ezeli,2.44871795
2016,Lance Thomas,3.30380775
2016,Kent Bazemore,11.6266667
2016,Kyrie Irving,23.2000038
2016,Bradley Beal,22.3785148
2016,Michael Carter-Williams,15.6538961
2016,Dion Waiters,9.76923077
2016,Victor Oladipo,16.0138889
2016,Andre Drummond,16.2222222
2016,Gerald Henderson,8.66666667
2016,Khris Middleton,18.1518987
2016,Jared Sullinger,10.2962963
2016,Terrence Jones,12.1184211
2016,Trey Burke,10.3669141
2016,Patty Mills,8.51851852
2016,Tim Hardaway Jr.,13.9954358
2016,Ricky Rubio,10.0789474
2016,John Henson,7.85899493
2016,Timofey Mozgov,6.25
2016,Mike Scott,6.18666667
2016,Ben McLemore,9.77800148
2016,Jeremy Lamb,11.799713
2016,Miles Plumlee,6.05119863
2016,Evan Fournier,15.3544304
2016,Mirza Teletovic,12.2151899
2016,Kelly Olynyk,9.95652174
2016,Alan Anderson,7.29781705
2016,Giannis Antetokounmpo,16.875
2016,Mason Plumlee,9.13414634
2016,Cody Zeller,8.73972603
2016,Kentavious Caldwell-Pope,14.5394737
2016,Hollis Thompson,9.84415584
2016,Nick Calathes,4.88732394
2016,Tony Snell,6.66442858
2016,Cory Joseph,8.4625
2016,Matt Dellavedova,7.48684211
2016,Steven Adams,7.95
2016,Ish Smith,12.6233766
2016,Garrett Temple,7.275
2016,Anthony Davis,24.2786885
2016,Andrew Wiggins,20.6790123
2016,Robert Covington,12.9387473
2016,Donatas Motiejunas,12.0422535
2016,Nikola Mirotic,12.1350966
2016,Zach LaVine,14.0243902
2016,Dennis Schroder,10.9875
2016,Nerlens Noel,7.39658222
2016,Elfrid Payton,10.6575342
2016,Solomon Hill,7.13410672
2016,Gorgui Dieng,10.0853659
2016,Bojan Bogdanovic,11.2278481
2016,Rudy Gobert,13.3685956
2016,Henry Sims,8.02739726
2016,Brandan Wright,7.25333333
2016,Marcus Smart,10.0688218
2016,Anthony Tolliver,5.31944444
2016,Shane Larkin,7.25641026
2016,Aron Baynes,6.34567901
2016,Otto Porter,11.6133333
2016,Alexis Ajinca,6.51470588
2016,Joe Ingles,4.22222222
2016,Dante Exum,5.51755358
2016,JaKarr Sampson,5.12328767
2016,Pero Antic,5.65079365
2016,Nik Stauskas,8.45205479
2016,Joey Dorsey,2.66666667
2016,C.J. McCollum,20.825
2016,Karl-Anthony Towns,18.3292683
2016,Jordan Clarkson,15.5063291
2016,Rodney Hood,14.5443038
2016,Tobias Harris,14.6842105
2016,Jabari Parker,14.0789474
2016,D'Angelo Russell,13.175
2016,Devin Booker,13.7894737
2016,Hassan Whiteside,14.2465753
2016,Kristaps Porzingis,14.2777778
2016,Gary Harris,12.2631579
2016,Julius Randle,11.345679
2016,Shabazz Muhammad,10.5243902
2016,Isaiah Canaan,10.987013
2016,Allen Crabbe,10.2716049
2016,Nikola Jokic,9.95
2016,Doug McDermott,9.43209877
2016,Jerami Grant,9.72727273
2016,Aaron Gordon,9.21794872
2016,Alex Len,9.01282051
2016,Patrick Beverley,9.85915493
2016,Langston Galloway,7.62195122
2016,Frank Kaminsky,7.48148148
2016,Stanley Johnson,8.12328767
2016,JaMychal Green,7.41025641
2016,Clint Capela,7.03896104
2016,Justise Winslow,6.43589744
2016,T.J. McConnell,6.08641975
2016,Trey Lyles,6.1
2016,Mario Hezonja,6.05063291
2016,Raulzinho Neto,5.87654321
2016,Jerian Grant,5.60526316
2016,Dwight Powell,5.7826087
2016,Kyle Anderson,4.48717949
2016,Andre Roberson,4.81428571
2016,Noah Vonleh,3.62820513
2016,Rashad Vaughn,3.1
2016,Justin Anderson,3.78181818
2016,Chris Johnson,2.92857143
2016,Mike Muscala,3.25
2016,Myles Turner,13.1494714
2016,Dario Saric,12.1817426
2016,Tyler Johnson,12.0980033
2016,T.J. Warren,17.9268676
2016,Sean Kilpatrick,13.1285714
2016,Seth Curry,11.0235159
2016,Buddy Hield,15.9784129
2016,Jamal Murray,15.8249485
2016,Malcolm Brogdon,14.1347762
2016,Jon Leuer,10.2266667
2016,Marquese Chriss,8.73109488
2016,Brandon Ingram,16.8859114
2016,Rondae Hollis-Jefferson,9.61612023
2016,Jusuf Nurkic,13.3795764
2016,Norman Powell,9.60748988
2016,Justin Holiday,9.63722296
2016,Willie Cauley-Stein,10.0123981
2016,Willy Hernangomez,7.70569923
2016,Troy Daniels,8.56130739
2016,Isaiah Whitehead,7.43835616
2016,Montrezl Harrell,13.8257039
2016,Ian Clark,6.99114504
2016,Jaylen Brown,13.622874
2016,Sam Dekker,5.34806974
2016,"Kelly Oubre, Jr.",12.9899222
2016,Rodney McGruder,5.7774309
2016,Kyle O'Quinn,6.71066908
2016,Jonathon Simmons,10.0671683
2016,Domantas Sabonis,12.5358275
2016,Tim Frazier,5.12524989
2016,"Larry Nance, Jr.",8.80960996
2016,Timothe Luwawu-Cabarrot,6.44927536
2016,Tyler Ulis,5.02716848
2016,Justin Hamilton,6.90625
2016,Bobby Portis,10.0516055
2016,Spencer Dinwiddie,14.3280269
2016,James Ennis,6.7752107
2016,Andrew Harrison,5.90277778
2016,Mindaugas Kuzminskas,6.25
2016,Terry Rozier,10.9381415
2016,Alex Abrines,5.33862745
2016,Nemanja Bjelica,8.53529067
2016,Meyers Leonard,5.63568897
2016,Malcolm Delaney,5.35616438
2016,Dewayne Dedmon,8.62394772
2016,Tarik Black,4.62291484
2016,Joffrey Lauvergne,5.35714286
2016,Willie Reed,5.26760563
2016,Dorian Finney-Smith,7.12548542
2016,Taurean Prince,10.6260141
2016,Luke Babbitt,4.76470588
2016,Cristiano Felicio,4.39393939
2016,Juancho Hernangomez,5.37396313
2016,Davis Bertans,8.46564866
2016,Kris Dunn,5.53506787
2016,Denzel Valentine,7.63704716
2016,Patrick McCaw,3.99468742
2016,Lucas Nogueira,4.43859649
2016,Thon Maker,4.62648286
2016,Salah Mejri,3.21300247
2016,Tyus Jones,5.72125271
2016,Semaj Christon,2.859375
2016,Jakob Poeltl,5.27501496
2016,Tomas Satoransky,7.16250722
2016,DeAndre Liggins,2.09649611
2016,James McAdoo,2.82692308
2016,Cole Aldrich,1.69354839
2016,Donovan Mitchell,22.7314834
2016,Joel Embiid,24.4775084
2016,Ben Simmons,16.3842569
